1	621	0.417	939	21
2	758.5	0.4255	949.5	22
3	896	0.434	960	23
4	658.2343899	0.425944011	942.1947796	21.96408212
5	726.744702	0.426375871	947.8364441	22.92187593
6	721.7989064	0.432518233	947.292071	22.39080507
7	887.0246845	0.424148485	952.451079	22.71501833
8	822.602837	0.433792364	952.4663203	22.38054299
9	666.6589201	0.421299982	942.4467856	21.17178638
10	635.2077432	0.425417939	942.7998632	21.70543017
11	791.08954	0.41918481	954.624966	22.86094286
12	684.1685034	0.421030805	944.2217551	21.71687717
13	864.2164663	0.429047936	947.1165894	21.77016513
14	754.3400428	0.420062821	951.0722378	22.57702722
15	842.7439939	0.423655757	950.0325836	22.33804038
16	714.3206377	0.417683195	954.2147474	21.36354175
17	798.9292328	0.421700234	939.2905539	21.74957195
18	706.8138539	0.423350789	943.2417499	21.37258299
19	657.6834176	0.430273973	950.8527791	22.948957
20	727.2002413	0.426601857	955.7633097	21.23887817
