1	200000	2.80E-01	7.80E+03	203
2	207500	0.295	7850	248
3	215000	3.10E-01	7.90E+03	293
4	210487.1787	0.28472278	7850.24978	256.6536129
5	213105.0045	0.280767398	7869.87379	236.9664529
6	210622.2548	0.298596862	7893.18773	287.5419479
7	207588.7564	0.287512952	7828.883973	248.5730064
8	202428.1073	0.290192828	7890.409235	277.8616271
9	210311.5167	0.303785067	7808.979527	238.8853464
10	214048.6856	0.286218909	7898.266416	255.1357161
11	204121.2512	0.289169116	7899.509853	291.9113552
12	204152.5059	0.294719143	7894.107739	256.8453448
13	210502.0179	0.293916601	7898.685073	237.1188318
14	205196.1271	0.301923614	7802.75342	218.738484
15	211397.3973	0.296691883	7886.323358	250.0741433
16	211295.7201	0.298376913	7834.997127	209.3359817
17	208749.9474	0.286451968	7874.027164	206.2883041
18	201791.123	0.284079224	7874.685437	220.9414635
19	200756.6208	0.290919659	7884.935215	287.5286787
20	204000.2028	0.309331703	7823.77983	244.3223281
