1	2760	0.34	1.24E+03	13.8
2	3540	0.36	1280	19.3
3	4320	0.38	1.32E+03	24.8
4	4052.289497	0.360715987	1282.579182	20.76220396
5	3821.492876	0.365849739	1317.65198	15.02911993
6	2848.914966	0.362950548	1271.345532	24.36810929
7	4260.896127	0.349288628	1296.777144	23.57430175
8	3062.573834	0.344589235	1246.943306	19.74957639
9	3125.293702	0.343744575	1290.248254	20.10626924
10	4266.530495	0.347152355	1241.979653	20.31041258
11	3841.161925	0.376127867	1279.574975	16.87719188
12	4122.736191	0.370627715	1282.346411	24.29172263
13	3964.213642	0.351324068	1274.317342	23.43938664
14	3024.648794	0.374679975	1290.878804	16.31686799
15	4244.271795	0.370012878	1310.313356	21.73994669
16	4258.503525	0.343295536	1283.073997	23.06196535
17	3714.93366	0.342506511	1258.62692	13.98614537
18	2889.627717	0.352433793	1313.885026	18.50009238
19	3234.877405	0.354273305	1317.073647	21.91848339
20	3606.971368	0.351607954	1318.451862	20.00768573
