1	343000	0.21	3.80E+03	200
2	366500	0.27	3890	344
3	390000	0.33	3.98E+03	488
4	364127.3974	0.211788154	3828.873113	298.6605041
5	380095.1024	0.323047959	3835.779584	404.7111487
6	370005.5802	0.230359242	3875.039283	331.2719672
7	354570.3496	0.2585981	3851.431421	365.9146244
8	379908.951	0.219448815	3925.530309	394.3619544
9	378816.5764	0.22619436	3876.841472	279.9854021
10	370299.2402	0.31511617	3899.39244	311.6465733
11	368176.1109	0.326039382	3937.256347	234.780334
12	357730.3455	0.322804378	3856.926264	469.8632952
13	363366.0681	0.28925036	3884.428218	282.3800084
14	347119.4965	0.290470673	3849.992214	230.0055101
15	353457.5545	0.272195606	3910.111831	410.4432384
16	386097.3996	0.293901488	3848.697465	416.0327354
17	344608.6893	0.226627325	3807.421583	486.5122184
18	371865.6827	0.251230797	3848.553347	370.9083992
19	345613.2402	0.262014487	3975.780854	358.8621677
20	372591.9511	0.242680783	3820.098664	242.3044844
