1	400000	0.183	3.10E+03	120
2	430000	0.1875	3155	249
3	460000	0.192	3.21E+03	378
4	440922.0999	0.190912303	3168.435718	136.2985737
5	446612.0299	0.185486386	3150.820133	313.0200793
6	412904.555	0.188217489	3114.40627	371.6247083
7	417926.4689	0.190620069	3126.92257	352.5723961
8	421884.1658	0.191571832	3107.281502	202.7322562
9	452469.1283	0.187287927	3146.383901	142.7412407
10	431481.5312	0.190882095	3131.724395	318.5394054
11	441351.6773	0.184387115	3187.264118	315.9774294
12	411098.9112	0.187707321	3202.27785	215.127414
13	453144.9539	0.187485469	3127.153722	186.9361974
14	420462.2538	0.184583331	3154.909519	226.3525889
15	414197.1234	0.186038606	3153.652184	266.946475
16	457136.9501	0.189070612	3133.488919	184.4895015
17	456808.2338	0.188111101	3135.729518	133.0654929
18	414003.9374	0.190441198	3130.288607	169.3094503
19	413224.5797	0.186527988	3205.05858	168.4417008
20	425433.8901	0.18701277	3175.207946	322.5368127
1	343000	0.21	3.80E+03	200
2	366500	0.27	3890	344
3	390000	0.33	3.98E+03	488
4	364127.3974	0.211788154	3828.873113	298.6605041
5	380095.1024	0.323047959	3835.779584	404.7111487
6	370005.5802	0.230359242	3875.039283	331.2719672
7	354570.3496	0.2585981	3851.431421	365.9146244
8	379908.951	0.219448815	3925.530309	394.3619544
9	378816.5764	0.22619436	3876.841472	279.9854021
10	370299.2402	0.31511617	3899.39244	311.6465733
11	368176.1109	0.326039382	3937.256347	234.780334
12	357730.3455	0.322804378	3856.926264	469.8632952
13	363366.0681	0.28925036	3884.428218	282.3800084
14	347119.4965	0.290470673	3849.992214	230.0055101
15	353457.5545	0.272195606	3910.111831	410.4432384
16	386097.3996	0.293901488	3848.697465	416.0327354
17	344608.6893	0.226627325	3807.421583	486.5122184
18	371865.6827	0.251230797	3848.553347	370.9083992
19	345613.2402	0.262014487	3975.780854	358.8621677
20	372591.9511	0.242680783	3820.098664	242.3044844
1	15000	0.1	2.30E+03	0.54
2	20000	0.15	2450	0.69
3	25000	0.2	2.60E+03	0.84
4	22318.7054	0.182376645	2563.250438	0.831841488
5	20779.94471	0.177043721	2530.239883	0.573844995
6	16928.53139	0.161810249	2313.949245	0.721379102
7	20800.75519	0.150351382	2570.071043	0.571827716
8	23565.30535	0.185203948	2560.953634	0.73866378
9	24594.55268	0.101470259	2446.161208	0.543824406
10	24951.29541	0.107026927	2357.575805	0.799031372
11	16582.44389	0.124917176	2374.72381	0.735850896
12	18637.68677	0.108064953	2427.672973	0.5599696
13	21063.8812	0.153830414	2300.206997	0.652741135
14	22919.90791	0.167756841	2561.96409	0.743941552
15	19667.13045	0.125408376	2480.863304	0.666791398
16	15510.37417	0.114776444	2466.325326	0.744684016
17	15536.74711	0.142882518	2474.297853	0.822311686
18	21028.4434	0.109706853	2442.223161	0.681725142
19	18168.51068	0.16247078	2302.012875	0.609578395
20	15560.42566	0.182626615	2337.685731	0.561498624
