1	15000	0.1	2.30E+03	0.54
2	20000	0.15	2450	0.69
3	25000	0.2	2.60E+03	0.84
4	22318.7054	0.182376645	2563.250438	0.831841488
5	20779.94471	0.177043721	2530.239883	0.573844995
6	16928.53139	0.161810249	2313.949245	0.721379102
7	20800.75519	0.150351382	2570.071043	0.571827716
8	23565.30535	0.185203948	2560.953634	0.73866378
9	24594.55268	0.101470259	2446.161208	0.543824406
10	24951.29541	0.107026927	2357.575805	0.799031372
11	16582.44389	0.124917176	2374.72381	0.735850896
12	18637.68677	0.108064953	2427.672973	0.5599696
13	21063.8812	0.153830414	2300.206997	0.652741135
14	22919.90791	0.167756841	2561.96409	0.743941552
15	19667.13045	0.125408376	2480.863304	0.666791398
16	15510.37417	0.114776444	2466.325326	0.744684016
17	15536.74711	0.142882518	2474.297853	0.822311686
18	21028.4434	0.109706853	2442.223161	0.681725142
19	18168.51068	0.16247078	2302.012875	0.609578395
20	15560.42566	0.182626615	2337.685731	0.561498624
