1	1.5	0.48	920	4.2
2	2	0.49	925	4.35
3	2.5	0.5	930	4.5
4	2.025828755	0.486582745	925.5764263	4.42556032
5	2.128602316	0.494265556	929.1160201	4.334151574
6	1.943595342	0.499182903	920.8108499	4.433161441
7	2.176890404	0.483456723	920.1753217	4.370039132
8	2.268422661	0.499177872	928.6029541	4.487882227
9	1.662267857	0.481695917	922.4704124	4.378400726
10	1.759917468	0.495293444	923.2312151	4.453465649
11	2.048816514	0.497836798	925.2303348	4.307667103
12	2.115503193	0.481968737	921.7048176	4.266769568
13	1.566043189	0.488419811	924.4809282	4.4159877
14	1.613305446	0.487231244	926.2620888	4.459328651
15	2.490500624	0.498690595	928.1884507	4.450164836
16	2.116553274	0.487508231	924.6566266	4.24967581
17	1.737585707	0.480449847	920.009412	4.319163024
18	1.902957279	0.494841325	923.9193184	4.200174977
19	2.403283708	0.48805333	923.0250408	4.221498012
20	1.513760454	0.481228626	921.0967611	4.489478055
