1	2350	0.3	1.11E+03	22.1
2	2715	0.325	1255	28.55
3	3080	0.35	1.40E+03	35
4	3053.682857	0.332811031	1118.95597	25.47071194
5	2877.388845	0.320976788	1373.993041	26.91490154
6	2808.015575	0.31335846	1267.859399	32.10380725
7	2799.00343	0.314648514	1340.810359	24.48761782
8	2736.834139	0.307280567	1397.551397	27.54977041
9	3016.401298	0.328039352	1377.343913	28.04943671
10	2993.177694	0.321129389	1281.290174	27.84225935
11	2444.416473	0.308152011	1394.951254	22.6618145
12	2393.734759	0.347942352	1160.668438	25.72405558
13	2616.890336	0.335577934	1227.032312	34.36800448
14	2873.45577	0.320185995	1280.640244	29.79281373
15	2732.033282	0.330087068	1203.125212	27.97466383
16	2690.514218	0.349006903	1226.50887	33.84091045
17	2629.667206	0.318136645	1323.389295	24.74688897
18	3022.164189	0.305817691	1364.847417	28.10565339
19	3070.569477	0.343074035	1374.861068	29.86320865
20	2665.731165	0.307319935	1302.030807	24.97050514
