1	68000	3.20E-01	4.95E+03	15
2	81500	0.325	5975	95
3	95000	3.30E-01	7.00E+03	175
4	73676.25398	0.32233248	6705.378345	89.41687774
5	76710.52131	0.323995249	5198.804809	130.7050335
6	75647.21714	0.323310223	5814.430572	126.2238822
7	76896.96953	0.323887042	5861.324745	43.30717479
8	85053.53272	0.328208718	5968.542409	119.4627918
9	81050.06102	0.327897227	6838.84558	60.02397359
10	74057.97703	0.324312046	5145.293936	152.3091205
11	83509.67823	0.327517472	6942.444587	77.12123779
12	94376.4439	0.323056069	6290.498044	52.75107367
13	83249.46116	0.321553	6762.935145	65.90726543
14	91541.54214	0.326008183	5320.118609	76.39711584
15	69681.34795	0.323750466	5685.596731	136.7547809
16	74435.40368	0.3210048	6981.96086	129.7360567
17	77106.09445	0.324739451	6868.859077	38.67209406
18	73587.9206	0.320903199	5568.005349	149.8843717
19	89863.38525	0.321419701	6546.03538	97.68071404
20	78975.70321	0.327518172	6352.178967	152.5796661
