Number	Coatingof	umat	save	c	psi_mat	theta_mat	phi_mat	a1	a2	a3	psi_geom	theta_geom	phi_geom	nprops	nstatev	props
0	0	ELISO	1	0.8	0	0	0	1	1	1	0	0	0	3	1	3000	0.4	0
1	0	ELISO	1	0.0249813	0	0	0	50	1	1	0	0	0	3	1	70000	0.24	0
2	0	ELISO	1	0.0212156	5	0	0	50	1	1	5	0	0	3	1	70000	0.24	0
3	0	ELISO	1	0.0145853	10	0	0	50	1	1	10	0	0	3	1	70000	0.24	0
4	0	ELISO	1	0.0096439	15	0	0	50	1	1	15	0	0	3	1	70000	0.24	0
5	0	ELISO	1	0.00662449	20	0	0	50	1	1	20	0	0	3	1	70000	0.24	0
6	0	ELISO	1	0.0048181	25	0	0	50	1	1	25	0	0	3	1	70000	0.24	0
7	0	ELISO	1	0.00373359	30	0	0	50	1	1	30	0	0	3	1	70000	0.24	0
8	0	ELISO	1	0.00311776	35	0	0	50	1	1	35	0	0	3	1	70000	0.24	0
9	0	ELISO	1	0.00285464	40	0	0	50	1	1	40	0	0	3	1	70000	0.24	0
10	0	ELISO	1	0.0028885	45	0	0	50	1	1	45	0	0	3	1	70000	0.24	0
11	0	ELISO	1	0.00316099	50	0	0	50	1	1	50	0	0	3	1	70000	0.24	0
12	0	ELISO	1	0.00356222	55	0	0	50	1	1	55	0	0	3	1	70000	0.24	0
13	0	ELISO	1	0.00392046	60	0	0	50	1	1	60	0	0	3	1	70000	0.24	0
14	0	ELISO	1	0.00405375	65	0	0	50	1	1	65	0	0	3	1	70000	0.24	0
15	0	ELISO	1	0.00386028	70	0	0	50	1	1	70	0	0	3	1	70000	0.24	0
16	0	ELISO	1	0.00337619	75	0	0	50	1	1	75	0	0	3	1	70000	0.24	0
17	0	ELISO	1	0.00274735	80	0	0	50	1	1	80	0	0	3	1	70000	0.24	0
18	0	ELISO	1	0.00214001	85	0	0	50	1	1	85	0	0	3	1	70000	0.24	0
19	0	ELISO	1	0.00166338	90	0	0	50	1	1	90	0	0	3	1	70000	0.24	0
20	0	ELISO	1	0.00134949	95	0	0	50	1	1	95	0	0	3	1	70000	0.24	0
21	0	ELISO	1	0.00117806	100	0	0	50	1	1	100	0	0	3	1	70000	0.24	0
22	0	ELISO	1	0.00111123	105	0	0	50	1	1	105	0	0	3	1	70000	0.24	0
23	0	ELISO	1	0.00111594	110	0	0	50	1	1	110	0	0	3	1	70000	0.24	0
24	0	ELISO	1	0.00117167	115	0	0	50	1	1	115	0	0	3	1	70000	0.24	0
25	0	ELISO	1	0.00127001	120	0	0	50	1	1	120	0	0	3	1	70000	0.24	0
26	0	ELISO	1	0.00141222	125	0	0	50	1	1	125	0	0	3	1	70000	0.24	0
27	0	ELISO	1	0.00160769	130	0	0	50	1	1	130	0	0	3	1	70000	0.24	0
28	0	ELISO	1	0.00187473	135	0	0	50	1	1	135	0	0	3	1	70000	0.24	0
29	0	ELISO	1	0.00224405	140	0	0	50	1	1	140	0	0	3	1	70000	0.24	0
30	0	ELISO	1	0.00276675	145	0	0	50	1	1	145	0	0	3	1	70000	0.24	0
31	0	ELISO	1	0.00353027	150	0	0	50	1	1	150	0	0	3	1	70000	0.24	0
32	0	ELISO	1	0.00468991	155	0	0	50	1	1	155	0	0	3	1	70000	0.24	0
33	0	ELISO	1	0.00653013	160	0	0	50	1	1	160	0	0	3	1	70000	0.24	0
34	0	ELISO	1	0.00956193	165	0	0	50	1	1	165	0	0	3	1	70000	0.24	0
35	0	ELISO	1	0.0145054	170	0	0	50	1	1	170	0	0	3	1	70000	0.24	0
36	0	ELISO	1	0.0211328	175	0	0	50	1	1	175	0	0	3	1	70000	0.24	0
