-1.77599E-10	4.63825E-10	0.061308801
-1.77599E-10	4.63825E-10	0.073717159
-1.77599E-10	-8.25399E-06	-0.007436566
1.34092E-05	4.63825E-10	0.048538083
1.34092E-05	8.25492E-06	-0.019450465
1.34092E-05	-8.25399E-06	-0.071196116
-1.77599E-10	4.63825E-10	0.018237882
-1.77599E-10	-8.25399E-06	0.040285342
1.34092E-05	-8.25399E-06	-0.014042663
1.34092E-05	4.63825E-10	-0.007037516
1.34092E-05	-8.25399E-06	-0.029969074
-1.34095E-05	8.25492E-06	-0.032166136
2.68186E-05	-8.25399E-06	0.075469311
2.68186E-05	-2.47629E-05	0.00872836
1.34092E-05	4.63825E-10	0.030283887
-1.77599E-10	4.63825E-10	-0.098159447
2.68186E-05	4.63825E-10	0.032505031
2.68186E-05	4.63825E-10	0.061290452
-1.34095E-05	-8.25399E-06	0.135608741
2.68186E-05	-8.25399E-06	0.036165273
2.68186E-05	-8.25399E-06	0.138085606
2.68186E-05	-1.65084E-05	0.139678363
2.68186E-05	-1.65084E-05	0.239671095
-1.77599E-10	-1.65084E-05	0.255658282
4.02279E-05	-1.65084E-05	0.187761482
2.68186E-05	-1.65084E-05	0.21415719
2.68186E-05	-2.47629E-05	0.286838019
4.02279E-05	-2.47629E-05	0.252722761
6.70467E-05	-1.65084E-05	0.236822719
5.36373E-05	-8.25399E-06	0.241401466
4.02279E-05	-1.65084E-05	0.313504333
5.36373E-05	-3.30173E-05	0.403208946
4.02279E-05	-2.47629E-05	0.377505823
5.36373E-05	-2.47629E-05	0.411314914
4.02279E-05	-3.30173E-05	0.447755674
5.36373E-05	-3.30173E-05	0.345087709
4.02279E-05	-3.30173E-05	0.352212076
6.70467E-05	-3.30173E-05	0.454508561
5.36373E-05	-2.47629E-05	0.46652702
8.0456E-05	-3.30173E-05	0.473169822
5.36373E-05	-3.30173E-05	0.416609204
8.0456E-05	-4.12718E-05	0.520933005
8.0456E-05	-4.12718E-05	0.552576008
6.70467E-05	-4.12718E-05	0.502950539
6.70467E-05	-4.12718E-05	0.532717557
8.0456E-05	-4.12718E-05	0.536960333
5.36373E-05	-4.12718E-05	0.549924872
8.0456E-05	-3.30173E-05	0.518286469
8.0456E-05	-4.12718E-05	0.574952562
8.0456E-05	-4.95262E-05	0.638114674
8.0456E-05	-5.77807E-05	0.643991475
8.0456E-05	-4.12718E-05	0.632495898
9.38654E-05	-5.77807E-05	0.615233596
8.0456E-05	-5.77807E-05	0.580691719
9.38654E-05	-5.77807E-05	0.675084035
8.0456E-05	-5.77807E-05	0.662606899
9.38654E-05	-5.77807E-05	0.67302462
8.0456E-05	-4.95262E-05	0.688814506
0.000120684	-4.95262E-05	0.742613904
9.38654E-05	-4.95262E-05	0.759848718
9.38654E-05	-5.77807E-05	0.750660205
0.000120684	-5.77807E-05	0.784014112
0.000107275	-5.77807E-05	0.887031857
0.000120684	-6.60352E-05	0.868407263
8.0456E-05	-6.60352E-05	0.829084831
0.000107275	-6.60352E-05	0.879141448
0.000107275	-5.77807E-05	0.918803223
0.000134094	-6.60352E-05	0.964978229
0.000120684	-6.60352E-05	0.894338497
0.000120684	-7.42896E-05	0.877577347
0.000120684	-7.42896E-05	0.988410937
0.000120684	-7.42896E-05	0.976805236
0.000134094	-8.25441E-05	1.024884802
0.000134094	-9.07985E-05	1.012860666
0.000134094	-8.25441E-05	1.046844118
0.000147503	-8.25441E-05	1.094845749
0.000134094	-8.25441E-05	1.0551002
0.000120684	-7.42896E-05	1.135065978
0.000147503	-7.42896E-05	1.073156083
0.000134094	-9.9053E-05	1.134804582
0.000147503	-9.9053E-05	1.145543276
0.000147503	-9.07985E-05	1.109327334
0.000174322	-9.07985E-05	1.099927932
0.000107275	-8.25441E-05	1.082876569
0.000160912	-9.07985E-05	1.159255468
0.000160912	-9.9053E-05	1.161360731
0.000160912	-9.9053E-05	1.127997705
0.000160912	-9.07985E-05	1.236766112
0.000160912	-9.07985E-05	1.185192499
0.000187731	-9.9053E-05	1.267557146
0.000147503	-9.9053E-05	1.216174976
0.000147503	-9.9053E-05	1.186490624
0.000147503	-9.9053E-05	1.249932462
0.000160912	-9.9053E-05	1.306190376
0.000147503	-0.000107307	1.323632777
0.000160912	-0.000107307	1.291919759
0.000160912	-0.000107307	1.288475305
0.000187731	-0.000107307	1.356784834
0.000187731	-0.000107307	1.347440287
0.000160912	-0.000115562	1.378720999
0.000174322	-0.000107307	1.307773953
0.000174322	-0.000107307	1.343876358
0.00020114	-0.000107307	1.426131091
0.000187731	-0.000115562	1.426690521
0.000174322	-0.000115562	1.37500458
0.000187731	-0.000107307	1.381619712
0.00020114	-0.000115562	1.460961742
0.000187731	-0.000115562	1.494986462
0.00020114	-0.000115562	1.483293575
0.000187731	-0.000115562	1.469586013
0.000187731	-0.000123816	1.49132047
0.00020114	-0.000132071	1.426672303
0.00020114	-0.000132071	1.547579692
0.00021455	-0.000132071	1.537432437
0.00021455	-0.000123816	1.562534851
0.000227959	-0.000132071	1.516771346
0.00020114	-0.000140325	1.557478938
0.00020114	-0.000123816	1.672963433
0.000227959	-0.000132071	1.601282725
0.00021455	-0.000132071	1.602901732
0.00021455	-0.000123816	1.656954535
0.00020114	-0.000140325	1.641462693
0.000227959	-0.000140325	1.671220521
0.000227959	-0.000140325	1.622541092
0.000227959	-0.000132071	1.696602551
0.000227959	-0.000132071	1.657532486
0.00021455	-0.000140325	1.661371602
0.00020114	-0.000140325	1.733842538
0.000241368	-0.000140325	1.738511842
0.000227959	-0.000140325	1.741984077
0.000241368	-0.000165089	1.775655504
0.000241368	-0.000165089	1.78716017
0.000254778	-0.00014858	1.702382965
0.000241368	-0.00014858	1.847561172
0.000187731	-0.000140325	1.762745921
0.000227959	-0.00014858	1.796376181
0.000241368	-0.00014858	1.79304154
0.000241368	-0.000165089	1.811926503
0.000254778	-0.000165089	1.820913227
0.000254778	-0.000165089	1.863277873
0.000254778	-0.000165089	1.873268815
0.000254778	-0.000165089	1.847946573
0.000254778	-0.000173343	1.969404233
0.000254778	-0.000165089	1.914879971
0.000254778	-0.000165089	1.916673511
0.000254778	-0.000165089	1.883067407
0.000254778	-0.000165089	1.925412326
0.000254778	-0.000173343	1.981179555
0.000254778	-0.000165089	1.984666687
0.000281597	-0.000173343	2.008859498
0.000268187	-0.00014858	2.005034172
0.000268187	-0.000181597	1.998872986
0.000268187	-0.000173343	2.011176938
0.000281597	-0.000173343	2.035892845
0.000281597	-0.000181597	2.04980121
0.000268187	-0.000181597	1.988363479
0.000268187	-0.000173343	2.062764441
0.000254778	-0.000181597	2.100449417
0.000281597	-0.000181597	2.133386881
0.000268187	-0.000206361	2.021314934
0.000254778	-0.000189852	2.161323791
0.000295006	-0.000181597	2.115032863
0.000295006	-0.000189852	2.194572173
0.000281597	-0.000181597	2.224935431
0.000295006	-0.000198106	2.205343077
0.000308415	-0.000198106	2.229605842
0.000308415	-0.000198106	2.287423176
0.000295006	-0.000198106	2.289001117
0.000321825	-0.000198106	2.252262282
0.000308415	-0.000198106	2.241303258
0.000295006	-0.000206361	2.302401385
0.000321825	-0.000206361	2.317896549
0.000308415	-0.000206361	2.324800958
0.000321825	-0.000214615	2.381362644
0.000308415	-0.000214615	2.362360721
0.000335234	-0.000206361	2.409908305
0.000308415	-0.000206361	2.431859569
0.000308415	-0.000214615	2.473589898
0.000308415	-0.00022287	2.435235378
0.000335234	-0.000206361	2.533412849
0.000308415	-0.000214615	2.481989411
0.000321825	-0.000214615	2.456708337
0.000362053	-0.000214615	2.477603346
0.000321825	-0.000214615	2.4879661
0.000362053	-0.000214615	2.537495143
0.000321825	-0.000214615	2.519944943
0.000362053	-0.00022287	2.498030619
0.000362053	-0.00022287	2.617860011
0.000335234	-0.000214615	2.628424475
0.000362053	-0.00022287	2.626071504
0.000362053	-0.00022287	2.577702791
0.000362053	-0.00022287	2.663705952
0.000362053	-0.00022287	2.677459412
0.000362053	-0.000231124	2.675118821
0.000362053	-0.000231124	2.662953669
0.000388872	-0.000239379	2.662917132
0.000362053	-0.000239379	2.726781009
0.000362053	-0.000239379	2.75151614
0.000375462	-0.000231124	2.772425139
0.000375462	-0.000239379	2.781705267
0.000388872	-0.000239379	2.731896307
0.000375462	-0.000231124	2.777080553
0.000388872	-0.000231124	2.793361114
0.000375462	-0.000239379	2.788869765
0.000375462	-0.000247633	2.761167678
0.00041569	-0.000247633	2.741497418
0.000388872	-0.000239379	2.899346559
0.000388872	-0.000239379	2.8863637
0.000402281	-0.000247633	2.83638977
0.000388872	-0.000255888	2.882639329
0.000402281	-0.000247633	2.902048394
0.000375462	-0.000247633	2.96216022
0.00041569	-0.000247633	2.833720144
0.000388872	-0.000247633	2.904001973
0.00041569	-0.000255888	2.944636189
0.000402281	-0.000247633	3.048355628
0.00041569	-0.000255888	2.965265372
0.00041569	-0.000247633	3.00306016
0.0004291	-0.000264142	3.043025032
0.00041569	-0.000264142	3.076433956
0.000402281	-0.000255888	3.041341406
0.00041569	-0.000255888	3.065938239
0.0004291	-0.000264142	2.985724754
0.000388872	-0.000264142	3.081939085
0.00041569	-0.000264142	3.101462693
0.00041569	-0.000264142	3.111366468
0.0004291	-0.000255888	3.139945547
0.0004291	-0.000264142	3.106737426
0.0004291	-0.000264142	3.131504766
0.0004291	-0.000272396	3.162225745
0.00041569	-0.000264142	3.20820495
0.00041569	-0.000264142	3.186152631
0.0004291	-0.000272396	3.197521313
0.000455918	-0.000264142	3.237682761
0.0004291	-0.000280651	3.254054312
0.000442509	-0.000272396	3.220278608
0.000442509	-0.000288905	3.302867812
0.0004291	-0.000272396	3.260573019
0.000442509	-0.000272396	3.306276736
0.000442509	-0.000280651	3.266205574
0.000442509	-0.000272396	3.301395557
0.000442509	-0.000280651	3.338997695
0.000455918	-0.000280651	3.349965778
0.000469328	-0.000280651	3.363603487
0.0004291	-0.000272396	3.38004932
0.000442509	-0.000280651	3.407214422
0.000469328	-0.000280651	3.368810581
0.000469328	-0.000288905	3.308744552
0.000469328	-0.000288905	3.327500981
0.000455918	-0.00029716	3.482327506
0.000469328	-0.000288905	3.434226027
0.000469328	-0.00029716	3.409105394
0.000482737	-0.00029716	3.398141941
0.000455918	-0.000288905	3.526591177
0.000469328	-0.00029716	3.526361385
0.000469328	-0.00029716	3.490901148
0.000496147	-0.000288905	3.426376886
0.000469328	-0.000288905	3.508883756
